0_exercise_igd_internet,"[0.02223963159276539, 0.08775839114692269, -0.3682405846564175]"
1_context_contextual_contexts,"[0.06614483257460399, 0.09228649582577704, -0.31933859805680653]"
2_sulcus_intraparietal_ips,"[-0.20249456041479644, 0.12315409656533646, -0.467453049192463]"
3_individuals_resonance_magnetic,"[0.1594640740240497, 0.03883639697120336, -0.3351226335644738]"
4_mood_affective_induction,"[0.029144828322140867, 0.0456839116885539, -0.34689858357047865]"
5_judgments_judgment_judged,"[0.10672175511893102, 0.10325297715710548, -0.30816906000229943]"
6_long_term_short,"[-0.015672799963348655, 0.04784965886591364, -0.40299990387516377]"
7_passive_viewing_listening,"[0.01160990932091625, 0.015031143716580864, -0.36003176363102724]"
8_arousal_subjective_ratings,"[0.03706707985068288, 0.002104577611970215, -0.2808663569273934]"
9_amplitude_spontaneous_frequency,"[0.021394378131695993, -0.003971522844401702, -0.2505660116828353]"
10_timing_rhythm_beat,"[0.012705811422862666, 0.04887058282620725, -0.3602813220243931]"
11_children_adults_age,"[-0.0031574840354020484, 0.06454454593692703, -0.35496420794241573]"
12_structures_pattern_contrast,"[0.021226088085149305, 0.051538498415584534, -0.3366546557005503]"
13_motion_mt_visual,"[-0.26086848976901855, 0.24464531193198413, -0.32577332767409445]"
14_central_capacity_nervous,"[0.0495557598132446, 0.029094267103712206, -0.3479145591921302]"
15_pattern_patterns_multivariate,"[-0.037009589168635115, 0.07935441770442818, -0.3669853992269313]"
16_executive_control_cognitive,"[0.09408137997697451, 0.039714474235543445, -0.43460649005076174]"
17_pain_painful_chronic,"[-0.0880723411253012, -0.2180737934653544, -0.34369260389951495]"
18_amygdala_reactivity_affective,"[0.07732540773781316, 0.032748168674171914, -0.2671180348398513]"
19_mechanisms_underlying_unknown,"[0.015117407015132011, 0.04793263262413963, -0.35868183406476184]"
20_emotional_emotion_amygdala,"[0.24138540641109535, 0.06518504207090116, -0.11290812124360018]"
21_strategies_strategy_strategic,"[0.02852942356559271, 0.009173072146790645, -0.3687295971866553]"
22_thalamus_insula_putamen,"[-0.024898136050671454, -0.12027533137849122, -0.31344206831808336]"
23_reading_letter_chinese,"[-0.061875820907097694, 0.1483894027295534, -0.3791965444007535]"
24_identification_view_views,"[-0.026079410299623344, 0.06148358923915605, -0.3244466986253463]"
25_approach_method_techniques,"[-0.03221004225688438, 0.040133727637581613, -0.3003338268442643]"
26_ifg_gyrus_frontal,"[0.02443733508799757, 0.00472629917904709, -0.31060543068567836]"
27_gaba_ratio_levels,"[0.027268217109569552, 0.08726774787861412, -0.36279372663917786]"
28_sma_pre_motor,"[-0.130125671489299, -0.11100025110365282, -0.39556445281657043]"
29_response_hemodynamic_time,"[-0.09743872344974869, -0.0010462424483676294, -0.3131844246471134]"
30_cbf_asl_epi,"[0.0033935498806025597, 0.037945994735613324, -0.3843730200787476]"
31_stimulus_response_type,"[-0.09765495464755534, 0.04222954735642816, -0.4139427485739815]"
32_fear_conditioning_extinction,"[-0.019817985394961553, 0.0543472115602844, -0.37847802985179285]"
33_network_identified_core,"[0.06138187867017256, 0.03012308978887131, -0.3535048293743846]"
34_monitoring_source_reality,"[0.02822019552895167, 0.0884410382607539, -0.35462522646244427]"
35_test_tests_cognitive,"[-0.020167741869648474, 0.08759242860178039, -0.377257771993235]"
36_frequency_hz_slow,"[-0.07044282278650332, -0.004935961852256819, -0.3058675650226708]"
37_anticipation_anticipatory_aversive,"[-0.024191143054721795, 0.056384823530465235, -0.37685891790567705]"
38_post_pre_ht,"[0.022347041654468675, -0.00041312450295335806, -0.38370908086871236]"
39_dmpfc_balance_dorsomedial,"[0.05688348625588534, 0.09008456910978392, -0.3489573684743195]"
40_focus_multi_bci,"[0.03107132660342546, 0.08703995584182579, -0.35680327848590343]"
41_frontoparietal_subregions_network,"[-0.029439883031309948, 0.0582397363371007, -0.32212490587571807]"
